unit_id,source_article_id,title,role,file_label,relative_path,sha256,source_url
LME_023,BAL-2026,Ecopath with Ecosim for the Baltic Sea (ICES SD 22–32 excluding the Gulf of Riga): model description,main,,archive/regions/LME_023/BAL-2026/kulatska-n-et-al-20260116-87c15a0b.pdf,87c15a0b92cbd1e34d2dc92de24128af926c011215a066c6e238b81ec0aab117,https://pub.epsilon.slu.se/id/eprint/39232/contents
LME_015,SBR-2004,Contribution of ecosystem analysis to investigating the effects of changes in fishing strategies in the South Brazil Bight coastal ecosystem,main,Published article: Gasalla and Rossi-Wongtschowski2004,archive/regions/LME_015/SBR-2004/55263-061e1d09.pdf,061e1d09cb45838ec6f04bdf3d06c0fdce2af5978179d90ae8a78e1e837f2a02,https://www.vliz.be/imisdocs/publications/55263.pdf
LME_018,WGR-2001,A mass balance model for the West Greenland marine ecosystem,main,Full2001 edited volume; West Greenland chapter startsPDF117,archive/regions/LME_018/WGR-2001/380273-1f1f40b0.pdf,1f1f40b0ac85b6962a0d4203c2117d5bc62e2b9f9339ea4b21e5138e7563da9d,https://www.vliz.be/imisdocs/publications/380273.pdf
LME_054,CHU-2013,Preliminary mass-balance food web model of the eastern Chukchi Sea,main,Original publication: title and authors verified from downloaded first page,archive/regions/LME_054/CHU-2013/NOAA-TM-AFSC-262-2fa5a6d2.pdf,2fa5a6d20e358ab6297f35e3fe087d711ab298c62e68074cdcaf3117b0a5645c,https://apps-afsc.fisheries.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-262.pdf
LME_006,SEUS-2001,A preliminary Ecopath model of the Atlantic continental shelf adjacent to the Southeastern United States,main,Original2001 chapter with volume cover pages,archive/regions/LME_006/SEUS-2001/okey-pugliese-2001-fcrr-9_4_-p167-181-1966aa4f.pdf,1966aa4f2dbb652bb175b5aa09f8f88ff5b40d792bb277e9d1541d64fbbb307b,https://safmc.net/documents/okey-pugliese-2001-fcrr-9_4_-p167-181/
LME_065,ALE-2007,"A comparison of the Bering Sea, Gulf of Alaska, and Aleutian Islands LMEs through food web modeling",main,Original publication: title and authors verified from downloaded first page,archive/regions/LME_065/ALE-2007/NOAA-TM-AFSC-178-9dadd884.pdf,9dadd884031657e9a51741ef32a824083acf93a78c217a3a5b271fe83f3161d3,https://apps-afsc.fisheries.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-178.pdf
LME_008,SCO-2004,Mass balance models of the eastern Scotian Shelf before and after the cod collapse,main,,archive/regions/LME_008/SCO-2004/Bundy_2004_Scotian_Shelf_DFO-86b9f630.pdf,86b9f6305340c6f90e530700d996056662be6254f7a7cb29248997ce924e4106,https://waves-vagues.dfo-mpo.gc.ca/Library/279625.pdf
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,main,,archive/regions/LME_010/HAW-2013/file-68bfaa4f.pdf,68bfaa4f9fab49d9da787b170a68ad0ad4cc3fdcb4670b2bcd997df6f24a76f4,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0063797&type=printable
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplements,,archive/regions/LME_010/HAW-2013/pone.0063797.s010_PLOS-0ba75137.docx,0ba75137b3f95970079895e2528973017db223dc2b84f69502fca4fccb089289,https://journals.plos.org/plosone/article/file?type=supplementary&id=info:doi/10.1371/journal.pone.0063797.s010
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Figure_S1-d9d2ce80.tif,d9d2ce8051bb5ce53e88deac740da4571dcd1540bf0db208922ff0d0417703bd,https://ndownloader.figshare.com/files/1070607
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S1-0c3aa57f.tif,0c3aa57fe15604f1390bb5f60e6ec19ca4c10b4cb771c22058f9b8e4f1a0351b,https://ndownloader.figshare.com/files/1070609
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S2-58ab37fd.tif,58ab37fdca803b37075d71738e7913f04a62c2eb44717d050a03ec684917bd02,https://ndownloader.figshare.com/files/1070611
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S3-2f6f420e.tif,2f6f420ec3467190cb6167ceaaa68de813ec60bd8f9b466b6fe4af9a884f5b16,https://ndownloader.figshare.com/files/1070612
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S4-3a8acae0.tif,3a8acae05ee56b7a49e4da02b88801ce4063403bdea84439db2ef9f386019edb,https://ndownloader.figshare.com/files/1070614
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S5-22cf0ea2.tif,22cf0ea23bc3f3ec674b3b4332884dcbf394ca4203aa695b01ae7cf836c5a894,https://ndownloader.figshare.com/files/1070616
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S6-4f4a904b.tif,4f4a904b12ef2d0ea90de8619ce982185129193768a5cacd242b5a759a4079e4,https://ndownloader.figshare.com/files/1070617
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S7-602bfc6c.tif,602bfc6cf6f99c8fc4dbc43e53c59825b50316b87f94f1b911974873f8428364,https://ndownloader.figshare.com/files/1070624
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Table_S8-e3a523fc.tif,e3a523fcd619740433ed144a46a554b3d0b314ec6f6a6cb91935a5d55f5e1fd0,https://ndownloader.figshare.com/files/1070628
LME_010,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/LME_010/HAW-2013/Text_S1-0ba75137.docx,0ba75137b3f95970079895e2528973017db223dc2b84f69502fca4fccb089289,https://ndownloader.figshare.com/files/1070633
LME_045,NWS-2006,Trophic webs and modelling of Australia's North West Shelf,main,,archive/regions/LME_045/NWS-2006/064833-3fee5a7a.pdf,3fee5a7a0d39b297c30f20cf845fe4eef8ee28d05138837243821ed3c3660464,https://library.dbca.wa.gov.au/FullTextFiles/064833.pdf
EEZ_028,LAPE-2008,A trophic model of the Lesser Antilles pelagic ecosystem,main,,archive/regions/EEZ_028/LAPE-2008/content-344fb536.pdf,344fb5367f7e8e5b2455c73a7bc88992b515108d2b504fa0a671b2b41e49f139,http://openknowledge.fao.org/bitstreams/c973ff4d-45a8-4011-aa60-5b9473685d82/download
EEZ_052,LAPE-2008,A trophic model of the Lesser Antilles pelagic ecosystem,main,,archive/regions/EEZ_052/LAPE-2008/content-344fb536.pdf,344fb5367f7e8e5b2455c73a7bc88992b515108d2b504fa0a671b2b41e49f139,http://openknowledge.fao.org/bitstreams/c973ff4d-45a8-4011-aa60-5b9473685d82/download
EEZ_090,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_090/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_092,PRVI-1996,Trophic interactions in Caribbean coral reefs,main,,archive/regions/EEZ_092/PRVI-1996/content-9617bba8.pdf,9617bba8ea9dc1bf1c7407b616f7322647e6785f0ce74e6df3a45940336c454f,https://digitalarchive.worldfishcenter.org/bitstreams/40bf2f85-0db1-4579-91cc-4d2544b28c1f/download
EEZ_132,GUI-2004,West African marine ecosystems: models and fisheries impacts,main,,archive/regions/EEZ_132/GUI-2004/Palomares-et-al-west-africa-ecosystems-bd6604d6.pdf,bd6604d63f9b2bf3457fa84d97c1ea414a65c553147b1f9119588e43254d87bf,https://www.seaaroundus.org/doc/publications/books-and-reports/2004/Palomares-et-al-west-africa-ecosystems.pdf
EEZ_219,PCA-2016,Elucidating fishing effects in a large-predator dominated system: The case of Darwin and Wolf Islands (Galápagos),main,2015 Ruiz thesis containing submitted Darwin/Wolf manuscript,archive/regions/EEZ_219/PCA-2016/content-4b7c864a.pdf,4b7c864afa4c9c150c8c704075259c05e5df1cd20aa19adf7ced7e41a64bda4c,https://media.suub.uni-bremen.de/bitstream/elib/892/1/00104645-1.pdf
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,main,,archive/regions/EEZ_219/GAL-2024/file-9e3249f9.pdf,9e3249f957d2a3167b8479282c11702be20dfd8808bbe49ee45712fed9f1d825,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0296788&type=printable
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplements,,archive/regions/EEZ_219/GAL-2024/pone.0296788.s001-d0e8f4e7.docx,d0e8f4e76c39a80f631a10a33a08273b4e0c7a9fc729f34a52278cdd31683c35,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0296788.s001
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_7-f6e75ff9.xls,f6e75ff9661064ec27ddc775d1845a0c651dfae38197a567268306948a7ac325,https://ndownloader.figshare.com/files/44215990
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_6-b1b230ef.xls,b1b230efdb13c8a31f987f92f7aeb1df01c98c2c8f88639d6391c63de94aef2b,https://ndownloader.figshare.com/files/44215987
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_5-7529dc4a.xls,7529dc4a6c2cacec1b63d710fd1c6b2934d6b10813a458f78628b72029798838,https://ndownloader.figshare.com/files/44215984
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_4-7f7a7e6b.xls,7f7a7e6b0542f39f88f60f94d7ce1400ab78ce01b947afa4e92a5038c3d2fd71,https://ndownloader.figshare.com/files/44215981
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_3-8434c8eb.xls,8434c8eb176463cb5aad49092f4dae2ae4262b8510dd531d06facc487d4de47a,https://ndownloader.figshare.com/files/44215978
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_2-3f77ffa4.xls,3f77ffa4128b575b1b8ce7f04bb45e6ae50d7af1c67a203def42ccf77fe0f795,https://ndownloader.figshare.com/files/44215975
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/Table_1-b4904351.xls,b4904351357c635ec745f924261d6ea706b995c585ce46584c27b1a3993cb54a,https://ndownloader.figshare.com/files/44215972
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,figure,,archive/regions/EEZ_219/GAL-2024/pone.0296788.g005-2a5d35e3.tif,2a5d35e3afc4e80e32b98c1f88de39a0557e26d1c9ddd220b3abb8adb53e3931,https://ndownloader.figshare.com/files/44215969
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,figure,,archive/regions/EEZ_219/GAL-2024/pone.0296788.g004-19ab94e7.tif,19ab94e7e17eb3928842f4f6282de4c25ec3791cbdfb51f180bd965550bfaa9d,https://ndownloader.figshare.com/files/44215966
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,figure,,archive/regions/EEZ_219/GAL-2024/pone.0296788.g003-b08af660.tif,b08af660ff73ee31d38b55901a00ecd7f9d54762c66b797ff46edc06cb40c0df,https://ndownloader.figshare.com/files/44215963
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,figure,,archive/regions/EEZ_219/GAL-2024/pone.0296788.g002-575a266c.tif,575a266c3af3c60ec7f5a0f0228028882b9153b9e6ab8adfc8ad6ee795df0fbf,https://ndownloader.figshare.com/files/44215960
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,figure,,archive/regions/EEZ_219/GAL-2024/pone.0296788.g001-0ad6c3bd.tif,0ad6c3bd350cd2c7c8af097a79fc9362accf5373ae9d4421de0d8b25604bf55f,https://ndownloader.figshare.com/files/44215957
EEZ_219,GAL-2024,Modelling microplastic bioaccumulation and biomagnification potential in the Galápagos penguin ecosystem using Ecopath and Ecosim (EwE) with Ecotracer,supplement,,archive/regions/EEZ_219/GAL-2024/pone.0296788.s001-d0e8f4e7.docx,d0e8f4e76c39a80f631a10a33a08273b4e0c7a9fc729f34a52278cdd31683c35,https://ndownloader.figshare.com/files/44215954
EEZ_238,PAT-2023,Wasp-waist structure of the Falkland Shelf ecosystem and the role of Doryteuthis gahi,main,,archive/regions/EEZ_238/PAT-2023/unveiling-the-wasp-waist-structure-of-the--6ddbcdca.pdf,6ddbcdcafa82dde6202023fa9e7168436024253636c5c26df7a68724d1069497,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1E8E9FA78843E0E5DB4F89D52469B698/S0025315423000887a.pdf/unveiling-the-wasp-waist-structure-of-the-falkland-shelf-ecosystem-the-role-of-doryteuthis-gahi-as-a-keystone-species-and-its-trophic-influences.pdf
EEZ_238,PAT-2023,Wasp-waist structure of the Falkland Shelf ecosystem and the role of Doryteuthis gahi,supplements,,archive/regions/EEZ_238/PAT-2023/S0025315423000887sup001-20a72b82.csv,20a72b820be5fd7ec7ea9c18961031353627d74be1a04b797d8aafe87e5305ba,https://static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS0025315423000887/resource/name/S0025315423000887sup001.csv
EEZ_238,PAT-2023,Wasp-waist structure of the Falkland Shelf ecosystem and the role of Doryteuthis gahi,supplements,,archive/regions/EEZ_238/PAT-2023/S0025315423000887sup003-30b6e11c.docx,30b6e11cc51d82c53163dd0e390e3c9c592557701ec6390dfe835e2cf00d62f3,https://static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS0025315423000887/resource/name/S0025315423000887sup003.docx
EEZ_239,SG-2012,A foodweb model to explore uncertainties in the South Georgia shelf pelagic ecosystem,main,,archive/regions/EEZ_239/SG-2012/HILL_20et_20al_202012_20DSRII_20Foodweb_20-a89f0bd2.pdf,a89f0bd2a946f59605c5908fbab00295294612655898a797fef667104b0fb2e7,https://nora.nerc.ac.uk/id/eprint/16891/1/HILL%20et%20al%202012%20DSRII%20Foodweb%20model.pdf
EEZ_312,LAPE-2008,A trophic model of the Lesser Antilles pelagic ecosystem,main,,archive/regions/EEZ_312/LAPE-2008/content-344fb536.pdf,344fb5367f7e8e5b2455c73a7bc88992b515108d2b504fa0a671b2b41e49f139,http://openknowledge.fao.org/bitstreams/c973ff4d-45a8-4011-aa60-5b9473685d82/download
EEZ_316,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_316/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_334,KPL-2020,Exploring ecosystem structure and function of the northern Kerguelen Plateau using a mass-balanced food web model,main,Related doctoral thesis containing the model chapter; not standalone article PDF,archive/regions/EEZ_334/KPL-2020/Subramaniam_whole_thesis-4a8c9d3a.pdf,4a8c9d3ab72372ddb59df40a318873702bc16065fcbde6f77a1ea5dc2e4dd929,https://ndownloader.figshare.com/files/40974074
EEZ_334,KPL-ECO-2020,Time-Dynamic Food Web Modeling to Explore Environmental Drivers of Ecosystem Change on the Kerguelen Plateau,main,,archive/regions/EEZ_334/KPL-ECO-2020/pdf-47474644.pdf,4747464422be76e386b0ebfe9cdc8c245ed471a4e67cc5aa05fa96ea4130cda0,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2020.00641/pdf
EEZ_334,KPL-ECO-2020,Time-Dynamic Food Web Modeling to Explore Environmental Drivers of Ecosystem Change on the Kerguelen Plateau,supplement,,archive/regions/EEZ_334/KPL-ECO-2020/140875_-_Time-dynamic_food_web_modeling_to-fca5619d.pdf,fca5619d805a1a62f8bebd882ed40d2ce5e4b9edea353bc84439f44d819da053,https://ndownloader.figshare.com/files/40740893
EEZ_334,KPL-ECO-2020,Time-Dynamic Food Web Modeling to Explore Environmental Drivers of Ecosystem Change on the Kerguelen Plateau,supplement,,archive/regions/EEZ_334/KPL-ECO-2020/Data_Sheet_1_Time-Dynamic_Food_Web_Modelin-ece8ffd6.pdf,ece8ffd63cad8e79be1747f51fb8b23bd0a35bde5c77b474413f5798dc1dcfe6,https://ndownloader.figshare.com/files/24647687
EEZ_334,KPL-ECO-2020,Time-Dynamic Food Web Modeling to Explore Environmental Drivers of Ecosystem Change on the Kerguelen Plateau,supplements,,archive/regions/EEZ_334/KPL-ECO-2020/pdf-47474644.pdf,4747464422be76e386b0ebfe9cdc8c245ed471a4e67cc5aa05fa96ea4130cda0,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2020.00641/pdf
EEZ_462,IO-2025-HINDCAST,Hindcasting the food-web dynamics of the tropical Indian Ocean pelagic ecosystem over the last two decades,main,,archive/regions/EEZ_462/IO-2025-HINDCAST/IOTC-2025-WPEB21AS-38_-_Hindcasting_the_fo-25b13930.pdf,25b13930578e933fd473dc31803fa3262db52c9e88ea2709df19bff3a80ad31c,https://iotc.org/sites/default/files/documents/2025/08/IOTC-2025-WPEB21AS-38_-_Hindcasting_the_food-web_dynamics_of_the_tropical_Indian_Ocean_pelagic_ecosystem_over_the_last_two_decades.pdf
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,main,,archive/regions/EEZ_488/HAW-2013/file-68bfaa4f.pdf,68bfaa4f9fab49d9da787b170a68ad0ad4cc3fdcb4670b2bcd997df6f24a76f4,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0063797&type=printable
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplements,,archive/regions/EEZ_488/HAW-2013/pone.0063797.s010_PLOS-0ba75137.docx,0ba75137b3f95970079895e2528973017db223dc2b84f69502fca4fccb089289,https://journals.plos.org/plosone/article/file?type=supplementary&id=info:doi/10.1371/journal.pone.0063797.s010
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Figure_S1-d9d2ce80.tif,d9d2ce8051bb5ce53e88deac740da4571dcd1540bf0db208922ff0d0417703bd,https://ndownloader.figshare.com/files/1070607
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S1-0c3aa57f.tif,0c3aa57fe15604f1390bb5f60e6ec19ca4c10b4cb771c22058f9b8e4f1a0351b,https://ndownloader.figshare.com/files/1070609
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S2-58ab37fd.tif,58ab37fdca803b37075d71738e7913f04a62c2eb44717d050a03ec684917bd02,https://ndownloader.figshare.com/files/1070611
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S3-2f6f420e.tif,2f6f420ec3467190cb6167ceaaa68de813ec60bd8f9b466b6fe4af9a884f5b16,https://ndownloader.figshare.com/files/1070612
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S4-3a8acae0.tif,3a8acae05ee56b7a49e4da02b88801ce4063403bdea84439db2ef9f386019edb,https://ndownloader.figshare.com/files/1070614
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S5-22cf0ea2.tif,22cf0ea23bc3f3ec674b3b4332884dcbf394ca4203aa695b01ae7cf836c5a894,https://ndownloader.figshare.com/files/1070616
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S6-4f4a904b.tif,4f4a904b12ef2d0ea90de8619ce982185129193768a5cacd242b5a759a4079e4,https://ndownloader.figshare.com/files/1070617
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S7-602bfc6c.tif,602bfc6cf6f99c8fc4dbc43e53c59825b50316b87f94f1b911974873f8428364,https://ndownloader.figshare.com/files/1070624
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Table_S8-e3a523fc.tif,e3a523fcd619740433ed144a46a554b3d0b314ec6f6a6cb91935a5d55f5e1fd0,https://ndownloader.figshare.com/files/1070628
EEZ_488,HAW-2013,Comparison of coral reef ecosystems along a fishing pressure gradient,supplement,,archive/regions/EEZ_488/HAW-2013/Text_S1-0ba75137.docx,0ba75137b3f95970079895e2528973017db223dc2b84f69502fca4fccb089289,https://ndownloader.figshare.com/files/1070633
EEZ_520,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_520/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_540,NC-UVEA-2004,"Trophic model of lagoonal communities in a large open atoll (Uvea, Loyalty islands, New Caledonia)",main,,archive/regions/EEZ_540/NC-UVEA-2004/3455-356c7523.pdf,356c7523e229aed360dbdc351beabd1049b3b085d55b54c35b1964dc56792ab4,https://halieutique.institut-agro.fr/files/fichiers/pdf/3455.pdf
EEZ_548,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_548/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_554,NZ-2021-TBGB,"From data compilation to model validation: comparing three ecosystem models of the Tasman and Golden Bays, New Zealand",model_files,,archive/regions/EEZ_554/NZ-2021-TBGB/ZippedModels4upload-6d4375ed.zip,6d4375ed664c3df6e5de100dee4c2529056444387a124c56e5f3af219b3d29e8,https://github.com/mcgregorv/TBGB/raw/refs/heads/main/ZippedModels4upload.zip
EEZ_554,NZ-2021-TBGB,"From data compilation to model validation: comparing three ecosystem models of the Tasman and Golden Bays, New Zealand",supplement,,archive/regions/EEZ_554/NZ-2021-TBGB/McGregor_et_al-2021-PeerJ-11d299b4.pdf,11d299b4b045a250428c394d6b04bc5c96b3ac29439d31a41367e8826a16760b,https://ndownloader.figshare.com/files/46561495
EEZ_580,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_580/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_583,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_583/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_584,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_584/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_585,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_585/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_598,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_598/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
EEZ_622,AZO-2016,"Food-Web and Ecosystem Structure of the Open-Ocean and Deep-Sea Environments of the Azores, NE Atlantic",main,,archive/regions/EEZ_622/AZO-2016/pdf-f6551797.pdf,f65517973b94fafe59725bd892338a001c2498bfc0e0f3ecbc0d8eaf259fdbb7,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2016.00245/pdf
EEZ_690,IO-2025-HINDCAST,Hindcasting the food-web dynamics of the tropical Indian Ocean pelagic ecosystem over the last two decades,main,,archive/regions/EEZ_690/IO-2025-HINDCAST/IOTC-2025-WPEB21AS-38_-_Hindcasting_the_fo-25b13930.pdf,25b13930578e933fd473dc31803fa3262db52c9e88ea2709df19bff3a80ad31c,https://iotc.org/sites/default/files/documents/2025/08/IOTC-2025-WPEB21AS-38_-_Hindcasting_the_food-web_dynamics_of_the_tropical_Indian_Ocean_pelagic_ecosystem_over_the_last_two_decades.pdf
EEZ_711,PEI-2013-THESIS,An ecosystem study of the Prince Edward Archipelago (Southern Ocean),main,,archive/regions/EEZ_711/PEI-2013-THESIS/TC-BVAU-45694-84f1bf99.pdf,84f1bf99db407724409fab858f9b0569ab3540f7e238f4aa0382758652354ba6,https://www.collectionscanada.gc.ca/obj/thesescanada/vol2/BVAU/TC-BVAU-45694.pdf
EEZ_723,CAN-ELHIERRO-2019,"Modelo trófico del ecosistema rocoso litoral de la isla de El Hierro, islas Canarias",main,,archive/regions/EEZ_723/CAN-ELHIERRO-2019/SI_02__2019__06-ec6f1a8b.pdf,ec6f1a8bd04e91453fe442d3c4da7ef8ac8985b78544adaa19eb07d1c925881f,https://riull.ull.es/xmlui/bitstream/915/19325/1/SI_02_%282019%29_06.pdf
EEZ_798,WCP-2007,An Ecopath with Ecosim model of the Western and Central Pacific Ocean warm-pool pelagic ecosystem,main,,archive/regions/EEZ_798/WCP-2007/download-0adcf55e.pdf,0adcf55ef7760865786bc2774b1fb147a6461a6fe0b128a943c8fce27c23f52f,https://meetings.wcpfc.int/file/1787/download
