unit_id,match_method,tl_source,match_confidence,taxa_count,catch_tonnes,unit_catch_tonnes,unit_taxa,taxa_fraction,catch_fraction
EEZ_430,exact_sea_around_us,Sea Around Us exploited organisms,high,103,128242.8344647439,179043.0926542068,239,0.4309623430962343,0.7162679808733224
EEZ_430,exact_2020_supplement,2020 supplement MeanTL,high,136,50800.258189462904,179043.0926542068,239,0.5690376569037657,0.28373201912667756
EEZ_434,exact_sea_around_us,Sea Around Us exploited organisms,high,44,30162.3263571694,46065.4690766525,147,0.29931972789115646,0.6547708503082771
EEZ_434,exact_2020_supplement,2020 supplement MeanTL,high,103,15903.142719483101,46065.4690766525,147,0.7006802721088435,0.34522914969172297
EEZ_440,exact_2020_supplement,2020 supplement MeanTL,high,32,33964.6844489235,34707.5616911521,43,0.7441860465116279,0.9785960981978755
EEZ_440,exact_sea_around_us,Sea Around Us exploited organisms,high,11,742.8772422286,34707.5616911521,43,0.2558139534883721,0.021403901802124568
EEZ_450,exact_sea_around_us,Sea Around Us exploited organisms,high,48,131818.7777846242,159996.6862093224,96,0.5,0.8238844247821904
EEZ_450,exact_2020_supplement,2020 supplement MeanTL,high,48,28177.908424698202,159996.6862093224,96,0.5,0.17611557521780963
EEZ_459,exact_sea_around_us,Sea Around Us exploited organisms,high,107,996304.6294351567,1109839.2864373182,153,0.6993464052287581,0.8977017137619828
EEZ_459,exact_2020_supplement,2020 supplement MeanTL,high,46,113534.6570021615,1109839.2864373182,153,0.3006535947712418,0.10229828623801716
EEZ_460,exact_sea_around_us,Sea Around Us exploited organisms,high,113,429882.8934904345,493489.5345653823,157,0.7197452229299363,0.871108429622593
EEZ_460,exact_2020_supplement,2020 supplement MeanTL,high,44,63606.6410749478,493489.5345653823,157,0.2802547770700637,0.128891570377407
EEZ_461,exact_sea_around_us,Sea Around Us exploited organisms,high,89,390525.7065746771,490558.9572648807,114,0.7807017543859649,0.7960831227138515
EEZ_461,exact_2020_supplement,2020 supplement MeanTL,high,25,100033.2506902036,490558.9572648807,114,0.21929824561403508,0.2039168772861484
EEZ_462,exact_2020_supplement,2020 supplement MeanTL,high,46,45271.2708581088,51028.4249362374,72,0.6388888888888888,0.8871775077258909
EEZ_462,exact_sea_around_us,Sea Around Us exploited organisms,high,26,5757.154078128599,51028.4249362374,72,0.3611111111111111,0.11282249227410908
EEZ_463,exact_sea_around_us,Sea Around Us exploited organisms,high,102,150292.25868328148,172418.003123827,142,0.7183098591549296,0.8716738157287713
EEZ_463,exact_2020_supplement,2020 supplement MeanTL,high,40,22125.7444405455,172418.003123827,142,0.28169014084507044,0.12832618427122866
EEZ_470,exact_2020_supplement,2020 supplement MeanTL,high,120,6675.6036505982,7732.9980884831,213,0.5633802816901409,0.8632620329416999
EEZ_470,exact_sea_around_us,Sea Around Us exploited organisms,high,93,1057.3944378849,7732.9980884831,213,0.43661971830985913,0.13673796705830013
EEZ_474,exact_sea_around_us,Sea Around Us exploited organisms,high,46,2052.3465672365,2440.9497922337,65,0.7076923076923077,0.8407983538892903
EEZ_474,exact_2020_supplement,2020 supplement MeanTL,high,19,388.6032249972,2440.9497922337,65,0.2923076923076923,0.15920164611070975
EEZ_478,exact_2020_supplement,2020 supplement MeanTL,high,137,1295437.783212087,2210253.937882072,229,0.5982532751091703,0.5861035969710395
EEZ_478,exact_sea_around_us,Sea Around Us exploited organisms,high,92,914816.154669985,2210253.937882072,229,0.4017467248908297,0.41389640302896047
EEZ_480,exact_2020_supplement,2020 supplement MeanTL,high,41,8479.7021565899,15255.3620353874,70,0.5857142857142857,0.5558506010489814
EEZ_480,exact_sea_around_us,Sea Around Us exploited organisms,high,29,6775.6598787975,15255.3620353874,70,0.4142857142857143,0.4441493989510185
EEZ_488,exact_2020_supplement,2020 supplement MeanTL,high,11,363.685834629,456.1205398731,16,0.6875,0.7973458830207103
EEZ_488,exact_sea_around_us,Sea Around Us exploited organisms,high,5,92.43470524409999,456.1205398731,16,0.3125,0.20265411697928973
EEZ_500,exact_sea_around_us,Sea Around Us exploited organisms,high,32,32.957459117,49.412650412999994,87,0.367816091954023,0.666984240706287
EEZ_500,exact_2020_supplement,2020 supplement MeanTL,high,55,16.455191296,49.412650412999994,87,0.632183908045977,0.3330157592937131
EEZ_508,exact_sea_around_us,Sea Around Us exploited organisms,high,53,293293.7662784519,296238.5541224728,90,0.5888888888888889,0.9900594038046666
EEZ_508,exact_2020_supplement,2020 supplement MeanTL,high,37,2944.7878440209,296238.5541224728,90,0.4111111111111111,0.00994059619533333
EEZ_512,exact_2020_supplement,2020 supplement MeanTL,high,32,185033.66162441386,304318.4417161079,66,0.48484848484848486,0.6080264494684412
EEZ_512,exact_sea_around_us,Sea Around Us exploited organisms,high,34,119284.780091694,304318.4417161079,66,0.5151515151515151,0.39197355053155863
EEZ_516,exact_2020_supplement,2020 supplement MeanTL,high,34,362442.3224055943,687243.392395192,57,0.5964912280701754,0.5273856779363194
EEZ_516,exact_sea_around_us,Sea Around Us exploited organisms,high,23,324801.0699895977,687243.392395192,57,0.40350877192982454,0.47261432206368065
EEZ_520,exact_2020_supplement,2020 supplement MeanTL,high,16,78098.7983794239,81729.3484479404,28,0.5714285714285714,0.9555783798909265
EEZ_520,exact_sea_around_us,Sea Around Us exploited organisms,high,12,3630.5500685165002,81729.3484479404,28,0.42857142857142855,0.044421620109073454
EEZ_528,exact_2020_supplement,2020 supplement MeanTL,high,103,79974.2587766789,101104.7566313979,182,0.5659340659340659,0.7910039195113697
EEZ_528,exact_sea_around_us,Sea Around Us exploited organisms,high,79,21130.497854718997,101104.7566313979,182,0.4340659340659341,0.20899608048863014
EEZ_540,exact_sea_around_us,Sea Around Us exploited organisms,high,29,7764.7059062685,11907.6644335737,55,0.5272727272727272,0.6520763118228194
EEZ_540,exact_2020_supplement,2020 supplement MeanTL,high,26,4142.9585273052,11907.6644335737,55,0.4727272727272727,0.3479236881771806
EEZ_548,exact_2020_supplement,2020 supplement MeanTL,high,24,12696.1562494131,19630.8612945896,68,0.35294117647058826,0.646744738240917
EEZ_548,exact_sea_around_us,Sea Around Us exploited organisms,high,44,6934.7050451765,19630.8612945896,68,0.6470588235294118,0.353255261759083
EEZ_554,exact_2020_supplement,2020 supplement MeanTL,high,87,327905.57095779706,536634.0092869516,197,0.4416243654822335,0.6110413527340526
EEZ_554,exact_sea_around_us,Sea Around Us exploited organisms,high,110,208728.4383291545,536634.0092869516,197,0.5583756345177665,0.3889586472659473
EEZ_555,exact_sea_around_us,Sea Around Us exploited organisms,high,7,37.895300602999995,66.11770604899999,22,0.3181818181818182,0.5731490529165622
EEZ_555,exact_2020_supplement,2020 supplement MeanTL,high,15,28.222405446,66.11770604899999,22,0.6818181818181818,0.42685094708343796
EEZ_566,exact_sea_around_us,Sea Around Us exploited organisms,high,42,386421.1575088362,532269.8890131603,77,0.5454545454545454,0.7259872585038941
EEZ_566,exact_2020_supplement,2020 supplement MeanTL,high,35,145848.7315043241,532269.8890131603,77,0.45454545454545453,0.274012741496106
EEZ_570,exact_2020_supplement,2020 supplement MeanTL,high,40,780.6409088538,949.5273417068,70,0.5714285714285714,0.8221363141061085
EEZ_570,exact_sea_around_us,Sea Around Us exploited organisms,high,30,168.886432853,949.5273417068,70,0.42857142857142855,0.17786368589389143
EEZ_574,exact_2020_supplement,2020 supplement MeanTL,high,13,13.2822456239,17.4978128176,17,0.7647058823529411,0.7590803354885696
EEZ_574,exact_sea_around_us,Sea Around Us exploited organisms,high,4,4.2155671937,17.4978128176,17,0.23529411764705882,0.2409196645114305
EEZ_578,exact_2020_supplement,2020 supplement MeanTL,high,118,1669420.9085204883,1710313.5041625754,222,0.5315315315315315,0.9760905848298792
EEZ_578,exact_sea_around_us,Sea Around Us exploited organisms,high,104,40892.5956420871,1710313.5041625754,222,0.46846846846846846,0.023909415170120775
EEZ_579,exact_2020_supplement,2020 supplement MeanTL,high,3,320.03637840920004,534.1534584534,6,0.5,0.5991468806283509
EEZ_579,exact_sea_around_us,Sea Around Us exploited organisms,high,3,214.1170800442,534.1534584534,6,0.5,0.40085311937164914
EEZ_580,exact_2020_supplement,2020 supplement MeanTL,high,33,373.53532589239995,498.53144010989996,62,0.532258064516129,0.7492713514920043
EEZ_580,exact_sea_around_us,Sea Around Us exploited organisms,high,29,124.99611421750001,498.53144010989996,62,0.46774193548387094,0.2507286485079957
EEZ_583,exact_2020_supplement,2020 supplement MeanTL,high,118,213999.5018187144,227502.489463831,164,0.7195121951219512,0.9406468576368552
EEZ_583,exact_sea_around_us,Sea Around Us exploited organisms,high,46,13502.9876451166,227502.489463831,164,0.2804878048780488,0.05935314236314475
EEZ_584,exact_2020_supplement,2020 supplement MeanTL,high,27,48627.8342144666,56340.9448327468,69,0.391304347826087,0.86309937397789
EEZ_584,exact_sea_around_us,Sea Around Us exploited organisms,high,42,7713.1106182802005,56340.9448327468,69,0.6086956521739131,0.13690062602211
EEZ_585,exact_2020_supplement,2020 supplement MeanTL,high,30,8399.5477607724,10527.1220736951,56,0.5357142857142857,0.7978959208387042
EEZ_585,exact_sea_around_us,Sea Around Us exploited organisms,high,26,2127.5743129227,10527.1220736951,56,0.4642857142857143,0.20210407916129589
EEZ_586,exact_2020_supplement,2020 supplement MeanTL,high,69,560516.5435989521,930340.2931580818,126,0.5476190476190477,0.6024855074225084
EEZ_586,exact_sea_around_us,Sea Around Us exploited organisms,high,57,369823.74955912976,930340.2931580818,126,0.4523809523809524,0.3975144925774917
EEZ_598,exact_2020_supplement,2020 supplement MeanTL,high,18,478528.9415748373,536763.5433324721,55,0.32727272727272727,0.8915079042140457
EEZ_598,exact_sea_around_us,Sea Around Us exploited organisms,high,37,58234.6017576348,536763.5433324721,55,0.6727272727272727,0.10849209578595431
EEZ_604,exact_2020_supplement,2020 supplement MeanTL,high,55,5552762.129043461,6008753.148833272,113,0.48672566371681414,0.924112206227285
EEZ_604,exact_sea_around_us,Sea Around Us exploited organisms,high,58,455991.0197898115,6008753.148833272,113,0.5132743362831859,0.07588779377271505
EEZ_608,exact_sea_around_us,Sea Around Us exploited organisms,high,96,1319421.2947001543,2152202.0418273807,172,0.5581395348837209,0.6130564273509688
EEZ_608,exact_2020_supplement,2020 supplement MeanTL,high,76,832780.7471272262,2152202.0418273807,172,0.4418604651162791,0.3869435726490311
EEZ_612,exact_sea_around_us,Sea Around Us exploited organisms,high,2,2.8000000000000003,3.0,3,0.6666666666666666,0.9333333333333335
EEZ_612,exact_2020_supplement,2020 supplement MeanTL,high,1,0.2,3.0,3,0.3333333333333333,0.06666666666666667
EEZ_616,exact_2020_supplement,2020 supplement MeanTL,high,41,148537.6229833481,155232.7053557617,56,0.7321428571428571,0.9568706713120161
EEZ_616,exact_sea_around_us,Sea Around Us exploited organisms,high,15,6695.082372413599,155232.7053557617,56,0.26785714285714285,0.043129328687983866
EEZ_620,exact_2020_supplement,2020 supplement MeanTL,high,149,111582.306509733,208342.5884617398,254,0.5866141732283464,0.5355712786981336
EEZ_620,exact_sea_around_us,Sea Around Us exploited organisms,high,105,96760.2819520068,208342.5884617398,254,0.41338582677165353,0.4644287213018664
EEZ_621,exact_2020_supplement,2020 supplement MeanTL,high,48,13842.4568852311,14928.1451809058,98,0.4897959183673469,0.9272723916790832
EEZ_621,exact_sea_around_us,Sea Around Us exploited organisms,high,50,1085.6882956747,14928.1451809058,98,0.5102040816326531,0.07272760832091689
EEZ_622,exact_2020_supplement,2020 supplement MeanTL,high,83,14155.7201133498,21195.0352962868,132,0.6287878787878788,0.6678790535361727
EEZ_622,exact_sea_around_us,Sea Around Us exploited organisms,high,49,7039.315182937,21195.0352962868,132,0.3712121212121212,0.3321209464638274
EEZ_624,exact_sea_around_us,Sea Around Us exploited organisms,high,97,786221.7167737947,1133937.8605595871,229,0.42358078602620086,0.6933552041253849
EEZ_624,exact_2020_supplement,2020 supplement MeanTL,high,132,347716.14378579246,1133937.8605595871,229,0.5764192139737991,0.3066447958746152
EEZ_626,exact_sea_around_us,Sea Around Us exploited organisms,high,22,4978.9389329061,6740.4405352820995,28,0.7857142857142857,0.7386666949800073
EEZ_626,exact_2020_supplement,2020 supplement MeanTL,high,6,1761.501602376,6740.4405352820995,28,0.21428571428571427,0.26133330501999275
EEZ_630,exact_sea_around_us,Sea Around Us exploited organisms,high,17,1513.9377572337,1866.1053035135,36,0.4722222222222222,0.8112820612980738
EEZ_630,exact_2020_supplement,2020 supplement MeanTL,high,19,352.1675462798,1866.1053035135,36,0.5277777777777778,0.18871793870192613
EEZ_634,exact_sea_around_us,Sea Around Us exploited organisms,high,29,12416.2778584911,18300.1258983071,47,0.6170212765957447,0.6784804611447892
EEZ_634,exact_2020_supplement,2020 supplement MeanTL,high,18,5883.848039816,18300.1258983071,47,0.3829787234042553,0.3215195388552109
EEZ_638,exact_2020_supplement,2020 supplement MeanTL,high,13,453.5094602146,537.9865677244,26,0.5,0.8429754336300159
EEZ_638,exact_sea_around_us,Sea Around Us exploited organisms,high,13,84.47710750979999,537.9865677244,26,0.5,0.1570245663699841
EEZ_642,exact_sea_around_us,Sea Around Us exploited organisms,high,5,7273.3781339672,8116.510981319299,16,0.3125,0.8961212706675779
EEZ_642,exact_2020_supplement,2020 supplement MeanTL,high,11,843.1328473520999,8116.510981319299,16,0.6875,0.10387872933242219
EEZ_645,exact_2020_supplement,2020 supplement MeanTL,high,37,224782.5728502042,257638.50382026169,86,0.43023255813953487,0.8724727457935441
EEZ_645,exact_sea_around_us,Sea Around Us exploited organisms,high,49,32855.9309700575,257638.50382026169,86,0.5697674418604651,0.12752725420645603
EEZ_647,exact_2020_supplement,2020 supplement MeanTL,high,19,111865.76923888181,151771.45535132362,40,0.475,0.7370672500960914
EEZ_647,exact_sea_around_us,Sea Around Us exploited organisms,high,21,39905.6861124418,151771.45535132362,40,0.525,0.2629327499039086
EEZ_648,exact_2020_supplement,2020 supplement MeanTL,high,33,107394.3512409661,111294.2692790642,47,0.7021276595744681,0.9649585008881341
EEZ_648,exact_sea_around_us,Sea Around Us exploited organisms,high,14,3899.9180380980997,111294.2692790642,47,0.2978723404255319,0.035041499111865965
EEZ_649,exact_sea_around_us,Sea Around Us exploited organisms,high,49,5687240.238511226,7341976.862507815,86,0.5697674418604651,0.7746197441118908
EEZ_649,exact_2020_supplement,2020 supplement MeanTL,high,37,1654736.6239965886,7341976.862507815,86,0.43023255813953487,0.22538025588810923
EEZ_654,exact_2020_supplement,2020 supplement MeanTL,high,13,365.5286012687,515.4002517917,20,0.65,0.7092130824500045
EEZ_654,exact_sea_around_us,Sea Around Us exploited organisms,high,7,149.871650523,515.4002517917,20,0.35,0.29078691754999547
EEZ_659,exact_sea_around_us,Sea Around Us exploited organisms,high,13,1427.260192848,1724.273887369,19,0.6842105263157895,0.8277456402392075
EEZ_659,exact_2020_supplement,2020 supplement MeanTL,high,6,297.013694521,1724.273887369,19,0.3157894736842105,0.17225435976079254
EEZ_660,exact_sea_around_us,Sea Around Us exploited organisms,high,23,1020.824165158,1027.036715517,24,0.9583333333333334,0.9939509948718118
EEZ_660,exact_2020_supplement,2020 supplement MeanTL,high,1,6.212550359,1027.036715517,24,0.041666666666666664,0.006049005128188299
EEZ_662,exact_sea_around_us,Sea Around Us exploited organisms,high,42,911.5198153499,1454.7830351649,72,0.5833333333333334,0.6265675315952383
EEZ_662,exact_2020_supplement,2020 supplement MeanTL,high,30,543.263219815,1454.7830351649,72,0.4166666666666667,0.3734324684047618
EEZ_666,exact_sea_around_us,Sea Around Us exploited organisms,high,10,1503.1096566796998,1766.0866185219998,21,0.47619047619047616,0.8510962264906464
EEZ_666,exact_2020_supplement,2020 supplement MeanTL,high,11,262.9769618423,1766.0866185219998,21,0.5238095238095238,0.14890377350935358
EEZ_670,exact_2020_supplement,2020 supplement MeanTL,high,53,947.8218849668,1694.7906050879,93,0.5698924731182796,0.5592560414964309
EEZ_670,exact_sea_around_us,Sea Around Us exploited organisms,high,40,746.9687201211,1694.7906050879,93,0.43010752688172044,0.44074395850356896
EEZ_678,exact_sea_around_us,Sea Around Us exploited organisms,high,59,6876.8564449562,11530.3485008655,115,0.5130434782608696,0.5964135814663367
EEZ_678,exact_2020_supplement,2020 supplement MeanTL,high,56,4653.4920559093,11530.3485008655,115,0.48695652173913045,0.40358641853366317
EEZ_683,exact_2020_supplement,2020 supplement MeanTL,high,73,22432.2561086258,39296.8007918639,122,0.5983606557377049,0.5708417900846072
EEZ_683,exact_sea_around_us,Sea Around Us exploited organisms,high,49,16864.5446832381,39296.8007918639,122,0.4016393442622951,0.4291582099153927
EEZ_684,exact_2020_supplement,2020 supplement MeanTL,high,58,29395.1470079933,52003.6423239321,101,0.5742574257425742,0.5652516957348896
EEZ_684,exact_sea_around_us,Sea Around Us exploited organisms,high,43,22608.4953159388,52003.6423239321,101,0.42574257425742573,0.43474830426511024
EEZ_686,exact_2020_supplement,2020 supplement MeanTL,high,153,296167.3459313855,542145.3642563997,256,0.59765625,0.5462877033682751
EEZ_686,exact_sea_around_us,Sea Around Us exploited organisms,high,103,245978.0183250142,542145.3642563997,256,0.40234375,0.453712296631725
EEZ_690,exact_2020_supplement,2020 supplement MeanTL,high,68,14357.7345428139,18710.2372074836,118,0.576271186440678,0.767373197014904
EEZ_690,exact_sea_around_us,Sea Around Us exploited organisms,high,50,4352.5026646697,18710.2372074836,118,0.423728813559322,0.232626802985096
EEZ_694,exact_sea_around_us,Sea Around Us exploited organisms,high,96,235949.5857641689,442517.0067673324,214,0.4485981308411215,0.5331989102245442
EEZ_694,exact_2020_supplement,2020 supplement MeanTL,high,118,206567.4210031635,442517.0067673324,214,0.5514018691588785,0.4668010897754558
EEZ_702,exact_sea_around_us,Sea Around Us exploited organisms,high,24,3408.1611487893,3539.5904974153004,28,0.8571428571428571,0.9628687700676184
EEZ_702,exact_2020_supplement,2020 supplement MeanTL,high,4,131.429348626,3539.5904974153004,28,0.14285714285714285,0.037131229932381465
EEZ_704,exact_sea_around_us,Sea Around Us exploited organisms,high,46,4899264.246805124,5148305.136990099,69,0.6666666666666666,0.9516266259364389
EEZ_704,exact_2020_supplement,2020 supplement MeanTL,high,23,249040.8901849759,5148305.136990099,69,0.3333333333333333,0.04837337406356123
EEZ_705,exact_sea_around_us,Sea Around Us exploited organisms,high,26,104.5297400397,203.5210142398,80,0.325,0.5136066191009501
EEZ_705,exact_2020_supplement,2020 supplement MeanTL,high,54,98.9912742001,203.5210142398,80,0.675,0.4863933808990499
EEZ_706,exact_sea_around_us,Sea Around Us exploited organisms,high,67,84570.8850108227,139703.8091832829,121,0.5537190082644629,0.6053584759444236
EEZ_706,exact_2020_supplement,2020 supplement MeanTL,high,54,55132.9241724602,139703.8091832829,121,0.4462809917355372,0.3946415240555765
EEZ_711,exact_2020_supplement,2020 supplement MeanTL,high,7,694.3674401354999,974.4787150097,18,0.3888888888888889,0.7125527006801664
EEZ_711,exact_sea_around_us,Sea Around Us exploited organisms,high,11,280.1112748742,974.4787150097,18,0.6111111111111112,0.28744729931983354
EEZ_723,exact_2020_supplement,2020 supplement MeanTL,high,121,69536.4314719639,92826.4650597252,174,0.6954022988505747,0.749101362711848
EEZ_723,exact_sea_around_us,Sea Around Us exploited organisms,high,53,23290.0335877613,92826.4650597252,174,0.3045977011494253,0.2508986372881519
EEZ_736,exact_sea_around_us,Sea Around Us exploited organisms,high,9,1903.800910461,1903.800910461,9,1.0,1.0
EEZ_740,exact_2020_supplement,2020 supplement MeanTL,high,49,29755.8328561165,58397.2558737715,80,0.6125,0.5095416284702687
EEZ_740,exact_sea_around_us,Sea Around Us exploited organisms,high,31,28641.423017655,58397.2558737715,80,0.3875,0.4904583715297312
EEZ_744,exact_2020_supplement,2020 supplement MeanTL,high,25,174682.0532509282,219891.4498277699,62,0.4032258064516129,0.794401298403135
EEZ_744,exact_sea_around_us,Sea Around Us exploited organisms,high,37,45209.396576841704,219891.4498277699,62,0.5967741935483871,0.20559870159686514
EEZ_760,exact_sea_around_us,Sea Around Us exploited organisms,high,28,2903.9671908237,4003.3374784953003,51,0.5490196078431373,0.7253865571970688
EEZ_760,exact_2020_supplement,2020 supplement MeanTL,high,23,1099.3702876716,4003.3374784953003,51,0.45098039215686275,0.2746134428029312
EEZ_768,exact_sea_around_us,Sea Around Us exploited organisms,high,61,26888.787992986498,51334.5117778079,129,0.4728682170542636,0.523795533682481
EEZ_768,exact_2020_supplement,2020 supplement MeanTL,high,68,24445.723784821403,51334.5117778079,129,0.5271317829457365,0.47620446631751895
EEZ_772,exact_2020_supplement,2020 supplement MeanTL,high,14,8891.2887133486,9835.3636877018,29,0.4827586206896552,0.904012194736258
EEZ_772,exact_sea_around_us,Sea Around Us exploited organisms,high,15,944.0749743532001,9835.3636877018,29,0.5172413793103449,0.09598780526374204
EEZ_776,exact_sea_around_us,Sea Around Us exploited organisms,high,37,7468.1164955166005,14542.4122007334,86,0.43023255813953487,0.5135404217974215
EEZ_776,exact_2020_supplement,2020 supplement MeanTL,high,49,7074.2957052168,14542.4122007334,86,0.5697674418604651,0.4864595782025784
EEZ_780,exact_sea_around_us,Sea Around Us exploited organisms,high,67,17080.2804558919,19523.2185592658,97,0.6907216494845361,0.8748701144763619
EEZ_780,exact_2020_supplement,2020 supplement MeanTL,high,30,2442.9381033739,19523.2185592658,97,0.30927835051546393,0.1251298855236383
EEZ_784,exact_2020_supplement,2020 supplement MeanTL,high,18,28989.4526185554,49925.3333488044,42,0.42857142857142855,0.5806561653984356
EEZ_784,exact_sea_around_us,Sea Around Us exploited organisms,high,24,20935.880730249,49925.3333488044,42,0.5714285714285714,0.4193438346015644
EEZ_788,exact_sea_around_us,Sea Around Us exploited organisms,high,75,74705.5966022268,133288.5662711512,167,0.4491017964071856,0.5604801573921346
EEZ_788,exact_2020_supplement,2020 supplement MeanTL,high,92,58582.9696689244,133288.5662711512,167,0.5508982035928144,0.43951984260786525
EEZ_793,exact_2020_supplement,2020 supplement MeanTL,high,63,68938.5017594921,87055.4164278193,92,0.6847826086956522,0.7918921600547557
EEZ_793,exact_sea_around_us,Sea Around Us exploited organisms,high,29,18116.9146683272,87055.4164278193,92,0.31521739130434784,0.20810783994524418
EEZ_794,exact_2020_supplement,2020 supplement MeanTL,high,32,497048.8397020663,557210.7803783925,49,0.6530612244897959,0.8920301925323999
EEZ_794,exact_sea_around_us,Sea Around Us exploited organisms,high,17,60161.9406763262,557210.7803783925,49,0.3469387755102041,0.10796980746760002
EEZ_796,exact_sea_around_us,Sea Around Us exploited organisms,high,13,7118.5085113596,7446.679016808499,21,0.6190476190476191,0.9559306229383381
EEZ_796,exact_2020_supplement,2020 supplement MeanTL,high,8,328.17050544890003,7446.679016808499,21,0.38095238095238093,0.044069377061661974
EEZ_798,exact_2020_supplement,2020 supplement MeanTL,high,21,137319.1041554762,145109.2872791087,46,0.45652173913043476,0.9463150617737611
EEZ_798,exact_sea_around_us,Sea Around Us exploited organisms,high,25,7790.1831236325,145109.2872791087,46,0.5434782608695652,0.05368493822623886
EEZ_804,exact_sea_around_us,Sea Around Us exploited organisms,high,14,44821.4460393293,65903.7240236569,28,0.5,0.6801049061087977
EEZ_804,exact_2020_supplement,2020 supplement MeanTL,high,14,21082.2779843276,65903.7240236569,28,0.5,0.31989509389120213
EEZ_826,exact_2020_supplement,2020 supplement MeanTL,high,189,1338035.412571489,1714264.7493178481,346,0.546242774566474,0.7805302028778981
EEZ_826,exact_sea_around_us,Sea Around Us exploited organisms,high,157,376229.33674635895,1714264.7493178481,346,0.45375722543352603,0.21946979712210188
EEZ_830,exact_2020_supplement,2020 supplement MeanTL,high,139,9766.5097965647,13336.3851663309,263,0.5285171102661597,0.7323206157258623
EEZ_830,exact_sea_around_us,Sea Around Us exploited organisms,high,124,3569.8753697662,13336.3851663309,263,0.4714828897338403,0.2676793842741378
EEZ_834,exact_sea_around_us,Sea Around Us exploited organisms,high,68,92341.4633880098,129515.2312113136,112,0.6071428571428571,0.7129776361001736
EEZ_834,exact_2020_supplement,2020 supplement MeanTL,high,44,37173.7678233038,129515.2312113136,112,0.39285714285714285,0.2870223638998264
EEZ_842,exact_2020_supplement,2020 supplement MeanTL,high,95,20936.2853783542,22486.1865752072,140,0.6785714285714286,0.9310731861238807
EEZ_842,exact_sea_around_us,Sea Around Us exploited organisms,high,45,1549.9011968529999,22486.1865752072,140,0.32142857142857145,0.06892681387611933
EEZ_844,exact_2020_supplement,2020 supplement MeanTL,high,9,207.42146297020003,280.5961402573,17,0.5294117647058824,0.7392170925088258
EEZ_844,exact_sea_around_us,Sea Around Us exploited organisms,high,8,73.1746772871,280.5961402573,17,0.47058823529411764,0.26078290749117417
EEZ_845,exact_2020_supplement,2020 supplement MeanTL,high,9,2594.6327200508,3423.53085959,17,0.5294117647058824,0.7578820891252406
EEZ_845,exact_sea_around_us,Sea Around Us exploited organisms,high,8,828.8981395392,3423.53085959,17,0.47058823529411764,0.24211791087475937
EEZ_846,exact_2020_supplement,2020 supplement MeanTL,high,10,3126.1568916994,4352.1546382121,18,0.5555555555555556,0.7183009685022705
EEZ_846,exact_sea_around_us,Sea Around Us exploited organisms,high,8,1225.9977465127,4352.1546382121,18,0.4444444444444444,0.2816990314977295
EEZ_848,exact_2020_supplement,2020 supplement MeanTL,high,90,464155.6354994079,480242.0551134597,185,0.4864864864864865,0.9665035174600622
EEZ_848,exact_sea_around_us,Sea Around Us exploited organisms,high,95,16086.4196140518,480242.0551134597,185,0.5135135135135135,0.03349648253993769
EEZ_850,exact_sea_around_us,Sea Around Us exploited organisms,high,14,284.294766669,385.47906666899996,21,0.6666666666666666,0.7375102599620953
EEZ_850,exact_2020_supplement,2020 supplement MeanTL,high,7,101.18430000000001,385.47906666899996,21,0.3333333333333333,0.2624897400379049
EEZ_851,exact_sea_around_us,Sea Around Us exploited organisms,high,159,506312.1651565157,1002996.0875079747,352,0.45170454545454547,0.5047997409586008
EEZ_851,exact_2020_supplement,2020 supplement MeanTL,high,193,496683.922351459,1002996.0875079747,352,0.5482954545454546,0.4952002590413992
EEZ_852,exact_sea_around_us,Sea Around Us exploited organisms,high,174,791201.4106229678,1104194.026503118,375,0.464,0.7165420131175955
EEZ_852,exact_2020_supplement,2020 supplement MeanTL,high,201,312992.61588015023,1104194.026503118,375,0.536,0.2834579868824045
EEZ_855,exact_sea_around_us,Sea Around Us exploited organisms,high,10,32.764000003999996,32.764000003999996,10,1.0,1.0
EEZ_856,exact_sea_around_us,Sea Around Us exploited organisms,high,6,691.8142001158,733.0059081888,9,0.6666666666666666,0.9438043982827075
EEZ_856,exact_2020_supplement,2020 supplement MeanTL,high,3,41.191708073,733.0059081888,9,0.3333333333333333,0.05619560171729239
EEZ_858,exact_2020_supplement,2020 supplement MeanTL,high,35,99176.4471481517,107838.9938680954,60,0.5833333333333334,0.9196714805171551
EEZ_858,exact_sea_around_us,Sea Around Us exploited organisms,high,25,8662.5467199437,107838.9938680954,60,0.4166666666666667,0.08032851948284497
EEZ_862,exact_2020_supplement,2020 supplement MeanTL,high,75,195025.0749078657,306380.438267835,153,0.49019607843137253,0.6365454531316276
EEZ_862,exact_sea_around_us,Sea Around Us exploited organisms,high,78,111355.3633599693,306380.438267835,153,0.5098039215686274,0.36345454686837236
EEZ_872,exact_2020_supplement,2020 supplement MeanTL,high,7,25.0915575659,34.6337873892,13,0.5384615384615384,0.7244820580530678
EEZ_872,exact_sea_around_us,Sea Around Us exploited organisms,high,6,9.5422298233,34.6337873892,13,0.46153846153846156,0.27551794194693224
EEZ_876,exact_2020_supplement,2020 supplement MeanTL,high,48,711.7831767668999,971.0058082377,71,0.676056338028169,0.7330369918782783
EEZ_876,exact_sea_around_us,Sea Around Us exploited organisms,high,23,259.2226314708,971.0058082377,71,0.323943661971831,0.2669630081217217
